SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
101464.0,1,0.9999996441114114,8.137309181365111e-06,2,0.9999999656137076,5.71794036897426e-07,1,0.99999997981654,2.7643401752376945e-07,1,0.999917798851802,0.0005343207418745023,2,0.9999940715889095,4.370952635532039e-05,2,0.9999998861198798,1.002501200107789e-06
101472.0,1,0.9998980510436728,0.0014989031919127513,1,0.9893779505329737,0.053715593047686125,0,0.9930026204353146,0.030276916021017408,1,0.9529882635115423,0.11797746154960198,2,0.7279851047423108,0.41930961435718944,2,0.6809152955548546,0.32183972601621624
101484.0,1,0.9785234313558733,0.14965267211659106,1,0.9994331759251939,0.0045860133149199555,2,0.9991570943800627,0.004974268765090848,2,0.5724845455585724,0.4270069025842987,4,0.8675106703829969,0.22749715854262728,4,0.9984823712000264,0.0061480405249554285
101516.0,1,0.9999974801274002,5.050054247377916e-05,2,0.9999964426925699,4.4824584810463297e-05,1,0.9999967986960966,3.1997238754862566e-05,1,0.9999779676657827,0.00016050618574436941,2,0.9999838161828186,0.00010879820788674284,2,0.9989681124421983,0.004182949041818715
101537.0,0,1.0,5.143063467521784e-14,0,0.9999997796806775,3.2745085192496175e-06,3,0.9966246685307476,0.016287683282604458,0,0.9999999999999964,1.0475355590217146e-13,0,0.999999999999801,3.454800396005586e-12,0,1.0,1.0991977025303735e-13
101547.0,0,0.7638006226062405,0.7886626433614715,1,0.9999954089651887,5.554397458326791e-05,0,0.9981571663373591,0.009698183694494876,3,0.9999987898429697,1.0997203659769113e-05,5,0.9999999826765597,1.8245509419758483e-07,1,0.9961648906140975,0.012932044601338002
101550.0,1,0.9775675776834358,0.15488829102874235,1,0.9969502299632838,0.02057785260211877,2,0.999964853068626,0.00029248558026337174,2,0.9999711750879307,0.0002152629007058987,4,0.9999964289255338,2.8108127035615235e-05,4,0.999924932334889,0.000405372837206602
101558.0,1,0.96653409293214,0.2114859480408357,2,0.9933004857433563,0.039763800587255246,2,0.9990942619991117,0.005248941642314835,2,0.999992038347273,6.739365732331326e-05,4,0.9999986670053647,1.132007433417425e-05,6,0.9996989662580099,0.0014098794114152983
101559.0,0,1.0,5.143063467521784e-14,0,0.9999999999999893,3.738854463994229e-13,2,0.9999999987299404,1.9682924001970312e-08,0,0.9999999999999787,5.081354419771807e-13,3,0.9999999999974172,3.9989291346380357e-11,3,0.9877220625220846,0.03403270215891063
101588.0,1,0.9999906508273658,0.00016968204364079182,2,0.9976306478208703,0.0151951801074306,1,0.9983891038318123,0.008645334089314997,1,0.9942144352221876,0.02296680190526672,2,0.9987808282907281,0.005645925396382834,2,0.9990265755302751,0.00396930466373478
