SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
94972.0,1,0.9996866116269204,0.004099818675366278,1,0.9958887019101358,0.024453163730906745,1,0.8896626144170837,0.2514657090094015,0,0.9490961958821779,0.12756574525986372,2,0.9201771801524617,0.15977008179264277,3,0.9852648410803618,0.040701146685241614
94975.0,1,0.9989025191786849,0.012372440866472151,2,0.9967730176668573,0.01979206490352018,1,0.9748897190537731,0.08475262850119429,0,0.9030864252199925,0.2236805009022345,0,0.9864321481874978,0.04383680767374553,2,0.9979791850719193,0.008353918265960613
94977.0,1,0.9998745454009971,0.0018069416035179082,1,0.8517093626045519,0.3823075798030709,0,0.8826370887617491,0.2722482435403474,2,0.56794769960894,0.4855736095920784,3,0.9113037743505312,0.22175080674521308,1,0.5641657058627413,0.5430778423431433
94979.0,1,0.6042655500913325,0.968400655088582,2,0.9999061242631179,0.0008778764864070471,2,0.9999779756904721,0.00019956855375804561,4,0.9326169039512682,0.15339262575899412,4,0.9579389930960854,0.10270577189913,0,0.7948623947330143,0.3158000629069999
94982.0,0,0.9996506108222494,0.004515967080087448,0,0.9996082613395718,0.0031538762777341967,3,0.9999989645099664,1.1131176577460628e-05,1,0.9999997799675555,2.2631893562620277e-06,1,0.9999999449410752,5.691012616082718e-07,6,0.9999999958740986,4.4697869425365734e-08
94986.0,1,0.5631252633032384,0.9884715604403592,2,0.996349900714449,0.02206466854506687,2,0.8453986748427414,0.31181263351977745,3,0.7349765053198627,0.3671230966850109,3,0.7290004777956617,0.3323055663791028,5,0.9704584265617693,0.0752503669549698
94987.0,0,0.9999989992526286,2.1389158826800962e-05,0,0.9999997154247474,4.163712073527314e-06,3,0.9992532512948461,0.004417021866749003,1,0.9999994813226034,4.997080849020831e-06,1,0.999999974417641,2.7219154786509424e-07,6,0.9999997950757585,1.7718422604816504e-06
94989.0,1,0.9998862672443463,0.0016542062588073294,1,0.7731414623489304,0.4874979361368885,0,0.5036098037133288,0.5293852272205952,3,0.7349528414428117,0.46108060424223907,3,0.813042493102635,0.322834905286583,5,0.4987932741024633,0.5814453333457511
94990.0,1,0.9998913564721102,0.0015873609061929262,1,0.9952607207543704,0.02742674222582934,1,0.6694879171851666,0.460252987476032,0,0.5025846634322009,0.4941303536376263,2,0.8981249801204314,0.22682452085382485,1,0.7447618462902655,0.34173476249818213
94993.0,1,0.8800656876128871,0.5291720187934652,1,0.9329402454421797,0.265903160994273,0,0.9747980722640404,0.09659661817999941,2,0.998162782308091,0.008884415271527,0,0.7579925488415246,0.31969211448279644,1,0.9820220872580511,0.04949091504130267
94995.0,1,0.9997247271328326,0.0036526910344908403,1,0.7806796998369862,0.47898504530691516,0,0.6084954673128481,0.5231026640160905,3,0.46694308811495205,0.646120735112246,2,0.36255199805932886,0.6243425154999023,3,0.5773885004394889,0.5916215322352757
94997.0,1,0.9999931505246656,0.00012738835868022518,1,0.9783341694535571,0.09507935568977681,1,0.99866798503717,0.007389529174856245,0,0.9893281554336405,0.04074543179794268,2,0.9794317412790594,0.05793220484119135,3,0.9431997616389158,0.13133050971345922
94998.0,1,0.9998123729305978,0.0025934571703203316,2,0.7282723403268854,0.5325658156624915,1,0.9930905947172893,0.03305733671175572,0,0.7828928883265358,0.4061248414895016,0,0.842467842168081,0.2963167084589982,2,0.7174805006316537,0.35006014022481846
95000.0,1,0.9101744331878013,0.43588731367621253,1,0.9898179105777684,0.05609762611487313,0,0.9688856813412896,0.11005049730462217,2,0.9970241325059234,0.013928079654576838,1,0.9341779941345653,0.17375755075944868,1,0.8653127999698068,0.22863963913575824
95001.0,0,0.9752329511986729,0.16742807988949246,0,0.9085108446013396,0.29585961084995754,3,0.9817444256058038,0.07478715192586981,2,0.5655343301017023,0.45457332491018143,1,0.6409116665909997,0.3853490110797702,6,0.9715646305797274,0.07232367297151111
95002.0,1,0.9998575793444042,0.0020252425561256525,2,0.6040019912340956,0.6112313639234609,1,0.8898545477878865,0.2756259809018962,3,0.8345060480606095,0.30987381552491816,3,0.7673715012932208,0.3271754550221928,3,0.3721956961093668,0.5696294270336635
95004.0,1,0.9818121548125629,0.13114121285397903,1,0.9928784944139369,0.0421610410951669,0,0.9527291440563459,0.16148105948924746,2,0.9981177610518908,0.009600697850503492,0,0.5152788728439139,0.40376087522069165,1,0.9887556087475049,0.03755143350402573
95007.0,1,0.9999471202331941,0.0008275462232690127,1,0.9727611196940587,0.11381231915178079,1,0.9667358094350599,0.10611685810568786,0,0.9567060713137462,0.11516237019838746,2,0.9453147523184549,0.13119409764823156,3,0.6590534345869731,0.42792215930805155
95011.0,1,0.9990039734989338,0.011368153023985545,1,0.9930206671898766,0.0381639806345031,0,0.9942411037904156,0.028326546949876488,3,0.8302332396174148,0.3233117930630436,3,0.9428581964502496,0.1497780743334157,5,0.7960031892564707,0.31521644320193143
95013.0,1,0.9999343293244443,0.0010071937020738509,2,0.8599433860289792,0.3687550760746504,1,0.9844742934578274,0.06493472937561325,3,0.9712993218116883,0.09672987007290673,0,0.831537220525123,0.26241963270973917,2,0.8226880848394829,0.2613790452807437
95014.0,1,0.8856351670885182,0.5129428293837914,2,0.9999186180151647,0.0007721742885501264,2,0.9917473157947035,0.03459562765348273,3,0.6382854087780442,0.407007414662935,3,0.6299996022851686,0.3685366999550435,5,0.9423808970009042,0.1150621530977296
95016.0,1,0.9998281540395048,0.002397108089452754,1,0.8816960655771345,0.33097635480552773,0,0.8033343320404184,0.36830632363567983,3,0.42282602077248693,0.6707703153524427,3,0.6615928725911026,0.49841251382951823,3,0.45685149471902475,0.6275397292660605
95019.0,1,0.9996100787291844,0.004978102739183426,1,0.9182288065546562,0.2578387307873484,1,0.9954479703456017,0.022587948813504004,0,0.592257774672775,0.4400355668626113,2,0.7971773469742521,0.3146574223299704,3,0.5224132371323131,0.5236343829158735
95020.0,1,0.9959486893638976,0.03803031840760855,1,0.9995791687355496,0.0036098491743780554,0,0.9991935087411943,0.00510851979139626,2,0.9952166955678594,0.019125574321355743,0,0.692530238389347,0.4555867099146706,1,0.9963256970388783,0.013500259055875603
95025.0,1,0.9824949168207066,0.12719326009602022,2,0.9969458321968564,0.020363291787402073,2,0.6356592296841047,0.5421241620742357,3,0.9622787919088721,0.10944155182275478,0,0.899942972828443,0.231954281619867,2,0.8947058071681749,0.20025187993548188
95026.0,1,0.9999309514095818,0.0010540042051400934,1,0.6556546707758449,0.5861032740425335,1,0.9979688849291775,0.011489195216912454,0,0.9921687449481327,0.03299378921207309,2,0.7746422986720305,0.3098142766622936,3,0.5960108720255659,0.3651999926487582
95027.0,0,0.9219355352454566,0.39532222099123887,2,0.7839236713417498,0.47563751696421164,0,0.7919036436573926,0.38012417960642675,3,0.8110996905238991,0.36613915878089964,3,0.7443785773912047,0.35432582984873967,5,0.903788658042909,0.1812381208574343
95028.0,0,0.5223185955183199,0.9985622526720003,2,0.9987300296854422,0.008865753413668619,2,0.9271278648679759,0.18872107406846503,3,0.6882370132676675,0.38619314066692007,3,0.9237656105628751,0.1531290617627945,5,0.9974091875288645,0.010102064005781147
95029.0,1,0.9999080739185423,0.00136526731317576,1,0.9988583541949824,0.008100466883127922,0,0.9989039866248598,0.006603050977860766,2,0.9271048103845454,0.1647002900474551,0,0.5188313815620994,0.43970110278748886,1,0.963081151437989,0.08238016256650904
95030.0,1,0.9897476484109804,0.08246146269239407,1,0.9982334846192785,0.0126380153811441,0,0.9837331174163654,0.06528828186121657,2,0.9975180223211001,0.011558086346604894,0,0.8521649008531036,0.300379595999203,1,0.9985225598315238,0.0064859416132132764
95031.0,1,0.9977882510632431,0.02269629317989764,1,0.6153383595397242,0.6446233719606678,0,0.9796720560795004,0.07351005427655943,3,0.9988075705986231,0.005821390333105353,3,0.9938296188353098,0.023286184849298768,5,0.9980840638171999,0.007852751908142386
95033.0,0,0.999999999898936,3.5015015767900727e-09,2,0.9673143454069946,0.1310355538283684,2,0.999999997844462,3.258411653014384e-08,4,0.9999974649859398,2.1899042655712717e-05,4,0.9999736820330919,0.00016958045773716722,0,0.9984539416064108,0.005936067519718168
95034.0,1,0.9999963684473203,7.086493683807344e-05,1,0.9760385352610833,0.10293016364918302,1,0.9943411794269437,0.025532967794969157,0,0.9937238890835954,0.02613699277317065,2,0.9946048977597798,0.020320534252371066,3,0.9643907083665737,0.09245214089447296
