SEQN,P_cluster_1,P_cluster_2,max_posterior,entropy_raw,entropy_norm
96865.0,0.9999350594546013,6.494054539856329e-05,0.9999350594546013,0.000691097668699611,0.0009970431794028526
96866.0,8.235471154369854e-14,0.9999999999999147,0.9999999999999147,2.5635399454031766e-12,3.698406366353927e-12
96869.0,0.00013265936342274752,0.9998673406365757,0.9998673406365757,0.0013169969974842325,0.001900025037136157
96871.0,0.2114412885062461,0.7885587114937522,0.7885587114937522,0.5158600201283283,0.7442286928320201
96874.0,0.9973446190322883,0.0026553809677117134,0.9973446190322883,0.01840136066926183,0.026547551783153257
96875.0,0.054758511310965714,0.9452414886890331,0.9452414886890331,0.21229487750067244,0.3062767669763501
96876.0,0.030197577891932822,0.969802422108068,0.969802422108068,0.13542829911407636,0.19538173552790516
96877.0,0.0008185435006889638,0.9991814564993128,0.9991814564993128,0.006636402521587022,0.009574305007236609
96878.0,0.4260134435399484,0.5739865564600505,0.5739865564600505,0.6821588523442531,0.9841471933755607
96884.0,0.9956498440186632,0.004350155981336656,0.9956498440186632,0.02799484301675637,0.04038802119073944
96885.0,0.8185639669667908,0.18143603303320827,0.8185639669667908,0.47356404059146723,0.6832084929046496
96887.0,0.9769363305186145,0.023063669481384372,0.9769363305186145,0.10973405925448311,0.15831278310305844
96890.0,0.9987619010342417,0.0012380989657565925,0.9987619010342417,0.009525387270973748,0.013742228978380684
96891.0,0.9995411316943543,0.0004588683056442063,0.9995411316943543,0.003985967721181703,0.005750535864492325
96892.0,0.9910795323328259,0.008920467667172484,0.9910795323328259,0.05097987815932199,0.07354841740557742
96895.0,0.9971576987183579,0.0028423012816438413,0.9971576987183579,0.0195030719845904,0.028136985234269045
96896.0,0.023635083379463323,0.9763649166205359,0.9763649166205359,0.11186748084129985,0.16139065984648443
96898.0,0.05811043523022626,0.9418895647697738,0.9418895647697738,0.2217363492554782,0.3198979314557016
96899.0,0.9964919898756321,0.0035080101243675295,0.9964919898756321,0.02333160084420864,0.03366038483394056
96901.0,0.9999768591155812,2.3140884419938634e-05,0.9999768591155812,0.0002701443254126611,0.00038973587859714057
96902.0,0.9342031578882879,0.0657968421117111,0.9342031578882879,0.24262840543276742,0.3500387972966504
96906.0,0.9761180124244629,0.023881987575538687,0.9761180124244629,0.1127849206881124,0.1627142457637948
96907.0,0.9826699668738894,0.01733003312610947,0.9826699668738894,0.08745772357937273,0.12617482409539882
96908.0,0.8146139376131826,0.18538606238681724,0.8146139376131826,0.4794631108290237,0.691719052282228
96912.0,0.9638655588856267,0.036134441114372716,0.9638655588856267,0.1554583139875555,0.2242789386548057
96913.0,0.9997745723879936,0.0002254276120048769,0.9997745723879936,0.0021184331568681256,0.003056253009868396
96915.0,0.9577054935479536,0.04229450645204601,0.9577054935479536,0.17516888244672912,0.2527152780239579
96916.0,0.9632627371771292,0.036737262822871604,0.9632627371771292,0.1574326136885843,0.2271272510427085
96921.0,0.935933337245238,0.06406666275476193,0.935933337245238,0.23801347691565994,0.34338086281096236
96922.0,0.9901556408592709,0.009844359140728044,0.9901556408592709,0.05528511618219753,0.07975956295102656
96925.0,0.960782170953334,0.039217829046665195,0.960782170953334,0.16545035005303577,0.23869439953485774
96926.0,0.9988682412722639,0.0011317587277362405,0.9988682412722639,0.008808949404952977,0.012708627621967446
96927.0,0.9933506601998384,0.0066493398001623225,0.9933506601998384,0.03996190479362302,0.05765284187023683
96928.0,0.19902095457224425,0.8009790454277557,0.8009790454277557,0.4990421793007708,0.719965677271643
96930.0,0.014291666499191768,0.9857083335008092,0.9857083335008092,0.0749011742800535,0.10805955269059316
96933.0,0.21947739948990366,0.7805226005100956,0.7805226005100956,0.5262457273072534,0.7592121010751802
96934.0,7.23872165427166e-17,1.0,1.0,3.56489994195358e-14,5.143063467521784e-14
96935.0,0.9933479638981138,0.0066520361018876165,0.9933479638981138,0.039975403456344635,0.057672316324003936
96938.0,0.9639626284734434,0.03603737152655559,0.9639626284734434,0.15513943067541563,0.22381888728175928
96939.0,0.9993903740240219,0.0006096259759768738,0.9993903740240219,0.005122296956988985,0.007389912417808636
96940.0,0.9969736529804558,0.0030263470195442694,0.9969736529804558,0.020575783203062487,0.02968458038946468
96941.0,0.8646902697949777,0.13530973020502088,0.8646902697949777,0.3963570597363907,0.5718223645030215
96944.0,0.01639426692488329,0.9836057330751153,0.9836057330751153,0.08365307956565521,0.12068588304446065
96946.0,0.9962318079758626,0.003768192024135648,0.9962318079758626,0.024791965907414556,0.03576724626851523
96951.0,0.9973315510261578,0.0026684489738406027,0.9973315510261578,0.018478802262182962,0.02665927638521912
96952.0,0.99767316252412,0.002326837475880107,0.99767316252412,0.016432314537042147,0.023706818692918328
96953.0,0.9983385824401267,0.0016614175598722533,0.9983385824401267,0.012293248731355106,0.017735408981140552
96954.0,0.9956110836222585,0.004388916377741564,0.9956110836222585,0.028205262455968574,0.04069159227219753
96955.0,0.9668937433180471,0.03310625668195389,0.9668937433180471,0.14537930985900938,0.20973800938145282
96958.0,0.9698873188165023,0.030112681183496887,0.9698873188165023,0.13513364119593146,0.19495663401063887
96959.0,0.9987727017500695,0.0012272982499290305,0.9987727017500695,0.009453051428812894,0.013637870417616693
96960.0,0.8867400893071142,0.11325991069288471,0.8867400893071142,0.35327715424389006,0.5096711984870256
96962.0,0.9511622499771214,0.04883775002287847,0.9511622499771214,0.19507874438869216,0.28143913711241186
96964.0,0.995287667265844,0.004712332734155936,0.995287667265844,0.02994787516487026,0.043205650985520073
96965.0,0.9305405842080092,0.0694594157919917,0.9305405842080092,0.2522383736675938,0.36390305081213487
96966.0,0.997015368323332,0.0029846316766689446,0.997015368323332,0.020333654300629257,0.029335262222668374
96967.0,0.9998928855983571,0.0001071144016436759,0.9998928855983571,0.001086307084143201,0.001567209843175946
96969.0,0.9981943064905059,0.001805693509492586,0.9981943064905059,0.013210286064996912,0.019058414194695623
96970.0,0.9998589624473014,0.00014103755269761017,0.9998589624473014,0.0013915348632726726,0.0020075604464675867
96976.0,0.9970333507121123,0.002966649287887012,0.9970333507121123,0.02022909898427851,0.029184420786270576
96978.0,0.9147168871557185,0.08528311284428074,0.9147168871557185,0.29148664103818567,0.42052633151117186
