SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,P_cluster_7,max_posterior,entropy_raw,entropy_norm
101799.0,4.413656278217079e-08,1.673879447652675e-13,0.999800508468211,1.5978258730107338e-25,2.7480781980306647e-07,0.0,0.00019917258723752053,0.999800508468211,0.0019015878106506986,0.0009772228237639174
101802.0,0.0007756168806946095,0.001260377065024511,0.9979639025364371,2.490785644192711e-28,1.692087357076838e-11,0.0,1.0350092171843324e-07,0.9979639025364371,0.016005252802801198,0.008225072884568342
101821.0,0.002818476372344527,0.9732750811220872,0.02390642472512552,2.2505691645661885e-11,1.7737889506246675e-08,0.0,2.0045770752133784e-11,0.9732750811220872,0.13217097078659976,0.06792244279663436
101822.0,0.011824493673423114,2.6723247124952532e-05,1.7750910738522305e-19,2.1081582354901484e-05,0.9347854433897487,0.0,0.05334225810734681,0.9347854433897487,0.2723684061796641,0.13996967244962036
101828.0,1.6358758334353845e-08,0.02940435782283264,0.9705955100999876,1.6345930287942534e-12,1.1557626137126527e-07,0.0,1.4052697863735246e-10,0.9705955100999876,0.13266779245032112,0.06817775862607416
101830.0,3.159759144882956e-10,0.9993072694769028,0.0006885672131111437,4.123937389334443e-06,3.9053801398376793e-08,0.0,2.8179288972402206e-12,0.9993072694769028,0.005757682565432483,0.0029588635262669666
101845.0,0.998322700361227,1.2573338777679685e-07,3.1739654568581486e-37,0.0016771739015047588,3.2790614021444883e-12,0.0,6.045206453077516e-13,0.998322700361227,0.012396113260478707,0.006370342056387693
101848.0,8.709057543605061e-06,1.038189233346891e-06,0.9999900298099222,2.8760211236006284e-12,2.2294029808828612e-07,0.0,1.2376523278378866e-13,0.9999900298099222,0.00012915956923837985,6.637488853279444e-05
101851.0,0.9999999998367883,2.41981191772655e-13,8.036786952129083e-68,1.0935828231609024e-19,8.151824958170843e-11,0.0,8.145079042037296e-11,0.9999999998367883,3.956217137595712e-09,2.033093429065236e-09
101861.0,2.5444412916015483e-13,0.0022342827612496004,0.9977657172380329,9.038280186603293e-22,4.618130077719414e-13,0.0,2.0097258483289127e-16,0.9977657172380329,0.015869478262488933,0.008155298573365855
101865.0,0.999313408872196,7.969841944889144e-06,0.0005277631480829582,1.6460881840819056e-12,0.00015085813578720786,0.0,3.4125345292140533e-13,0.999313408872196,0.006090302776174638,0.0031297965012060374
101866.0,0.9999988389517388,4.537444136205634e-19,1.3338018000307759e-42,1.1001614399241882e-06,5.989190007252162e-08,0.0,9.949195844983712e-10,0.9999988389517388,1.727199038875921e-05,8.876047230209624e-06
101880.0,0.0003513325053161104,1.0776019781644486e-05,2.6921335758386473e-21,8.740728094746465e-06,0.9996284366958148,0.0,7.140509930705128e-07,0.9996284366958148,0.003401086216971201,0.0017478125691581066
101893.0,0.9981995529914801,5.982103975389046e-08,2.5181694572007005e-44,0.0017216955813795314,7.869160609970068e-05,0.0,1.2547545194048606e-40,0.9981995529914801,0.013501091794177373,0.006938188693209595
101896.0,1.0722086365257488e-05,0.997677012265096,6.246237460414678e-10,0.0023122648352659663,1.8864958263686775e-10,0.0,5.127492797348959e-17,0.997677012265096,0.016477355667340588,0.008467685764083147
101903.0,1.2541525744001205e-06,0.979290596729502,0.02070814346423118,4.70261835041379e-09,9.272038683399255e-10,0.0,2.3869127671141127e-11,0.979290596729502,0.10080081942200843,0.0518013740104827
